date,teamA,teamB,match_type,venue_type,teamA_form_last5,teamB_form_last5,teamA_avg_goals_scored,teamA_avg_goals_conceded,teamB_avg_goals_scored,teamB_avg_goals_conceded,teamA_elo,teamB_elo,diff_elo,diff_form_last5,diff_avg_goals_scored,diff_avg_goals_conceded,result
2014-05-31,Colombia,Senegal,friendly,true,9.000,6.000,1.600,1.000,1.400,1.400,1843.931,1622.866,221.065,3.000,0.200,-0.400,draw
2014-05-31,Algeria,Armenia,friendly,true,10.000,7.000,1.600,1.000,1.600,1.800,1682.185,1549.075,133.110,3.000,0.000,-0.800,teamA_win
2014-05-31,Mexico,Ecuador,friendly,true,11.000,6.000,2.600,0.800,1.600,1.600,1795.952,1776.475,19.477,5.000,1.000,-0.800,teamA_win
2014-05-31,Panama,Serbia,friendly,true,2.000,13.000,1.000,1.600,2.400,0.800,1688.942,1682.454,6.488,-11.000,-1.400,0.800,draw
2014-05-31,Norway,Russia,friendly,false,4.000,11.000,0.800,2.200,1.400,0.600,1599.002,1766.094,-167.093,-7.000,-0.600,1.600,draw
2014-05-31,Ireland,Italy,friendly,true,7.000,4.000,1.600,1.000,1.400,1.600,1652.733,1855.173,-202.440,3.000,0.200,-0.600,draw
2014-05-31,Finland,Estonia,regional_championship,true,6.000,11.000,1.000,1.000,1.600,0.400,1613.148,1488.015,125.133,-5.000,-0.600,0.600,teamA_win
2014-05-31,Portugal,Greece,friendly,false,13.000,10.000,2.600,0.800,1.400,0.800,1874.010,1791.980,82.029,3.000,1.200,0.000,draw
2014-05-31,Romania,Albania,friendly,true,8.000,5.000,1.600,0.800,0.800,0.800,1691.231,1495.481,195.749,3.000,0.800,0.000,teamA_win
2014-05-31,Latvia,Lithuania,regional_championship,false,2.000,8.000,0.600,1.800,1.000,0.600,1445.841,1467.847,-22.006,-6.000,-0.400,1.200,teamA_win
2014-06-01,Zimbabwe,Tanzania,continental_qualifier,false,8.000,8.000,1.400,0.800,0.600,0.800,1446.945,1488.872,-41.927,0.000,0.800,0.000,draw
2014-06-01,Botswana,Burundi,continental_qualifier,false,7.000,6.000,1.200,1.600,0.800,0.400,1430.371,1421.348,9.023,1.000,0.400,1.200,teamA_win
2014-06-01,Benin,São Tomé and Príncipe,continental_qualifier,false,7.000,7.000,1.400,1.200,1.000,1.400,1515.876,1376.039,139.836,0.000,0.400,-0.200,teamA_win
2014-06-01,Germany,Cameroon,friendly,false,11.000,7.000,1.600,0.800,1.600,1.600,1990.060,1642.337,347.723,4.000,0.000,-0.800,draw
2014-06-01,Congo,Namibia,continental_qualifier,false,2.000,5.000,0.400,1.400,0.400,0.600,1484.995,1442.736,42.259,-3.000,0.000,0.800,teamA_win
2014-06-01,Lesotho,Liberia,continental_qualifier,false,4.000,6.000,0.800,1.000,0.600,1.400,1344.833,1434.326,-89.493,-2.000,0.200,-0.400,teamA_win
2014-06-01,Equatorial Guinea,Mauritania,continental_qualifier,false,2.000,11.000,1.000,1.600,1.000,0.200,1419.923,1362.928,56.996,-9.000,0.000,1.400,teamA_win
2014-06-01,United States,Turkey,friendly,false,7.000,15.000,1.200,1.000,2.800,0.800,1879.168,1706.798,172.370,-8.000,-1.600,0.200,teamA_win
2014-06-01,Aruba,British Virgin Islands,regional_qualifier,false,7.000,3.000,1.200,1.200,0.200,6.600,1246.330,1192.727,53.603,4.000,1.000,-5.400,teamA_win
2014-06-01,Israel,Honduras,friendly,true,2.000,5.000,0.800,2.200,1.200,2.400,1596.069,1726.508,-130.439,-3.000,-0.400,-0.200,teamA_win
2014-06-01,French Guiana,Turks and Caicos Islands,regional_qualifier,true,4.000,3.000,1.800,1.400,0.400,2.800,1390.742,1359.137,31.605,1.000,1.400,-1.400,teamA_win
2014-06-01,Bonaire,US Virgin Islands,regional_qualifier,true,4.000,0.000,1.200,4.400,0.200,5.400,1391.298,1237.718,153.580,4.000,1.000,-1.000,teamA_win
2014-06-01,France,Paraguay,friendly,false,12.000,4.000,2.400,0.400,1.400,2.200,1826.549,1671.547,155.002,8.000,1.000,-1.800,draw
2014-06-01,Sweden,Belgium,friendly,false,6.000,5.000,1.400,1.400,2.000,1.800,1738.600,1766.487,-27.887,1.000,-0.600,-0.400,teamB_win
2014-06-02,Japan,Costa Rica,friendly,true,10.000,6.000,2.000,1.400,0.800,1.600,1782.607,1735.800,46.806,4.000,1.200,-0.200,teamA_win
2014-06-03,United Arab Emirates,Georgia,friendly,true,10.000,7.000,3.400,1.000,0.800,0.600,1671.863,1480.029,191.834,3.000,2.600,0.400,teamA_win
2014-06-03,Greece,Nigeria,friendly,true,8.000,6.000,1.200,0.800,1.200,1.000,1793.719,1743.736,49.983,2.000,0.000,-0.200,draw
2014-06-03,Bosnia and Herzegovina,Mexico,friendly,true,9.000,11.000,1.400,1.200,2.400,0.600,1729.720,1803.032,-73.313,-2.000,-1.000,0.600,teamA_win
2014-06-03,Aruba,French Guiana,regional_qualifier,false,10.000,7.000,2.600,0.800,2.800,0.800,1254.799,1399.835,-145.036,3.000,-0.200,0.000,teamB_win
2014-06-03,Brazil,Panama,friendly,false,15.000,3.000,3.200,0.200,1.200,1.600,2027.975,1688.802,339.173,12.000,2.000,-1.400,teamA_win
2014-06-03,Turks and Caicos Islands,British Virgin Islands,regional_qualifier,true,0.000,0.000,0.000,3.800,0.000,8.000,1350.044,1184.258,165.787,0.000,0.000,-4.200,teamA_win
2014-06-03,Montserrat,Bonaire,regional_qualifier,false,6.000,6.000,2.000,3.000,1.200,4.200,1236.996,1397.145,-160.148,0.000,0.800,-1.200,draw
2014-06-03,Switzerland,Peru,friendly,false,10.000,1.000,1.400,1.000,1.000,2.400,1794.071,1656.214,137.857,9.000,0.400,-1.400,teamA_win
2014-06-03,Czechia,Austria,friendly,false,11.000,8.000,2.200,1.000,1.400,0.800,1697.080,1649.911,47.170,3.000,0.800,0.200,teamB_win
2014-06-04,Egypt,Jamaica,friendly,true,9.000,6.000,1.800,2.000,1.600,1.000,1769.943,1589.178,180.764,3.000,0.200,1.000,draw
2014-06-04,Ivory Coast,El Salvador,friendly,true,6.000,4.000,1.600,1.400,1.000,2.000,1780.695,1571.376,209.319,2.000,0.600,-0.600,teamA_win
2014-06-04,Algeria,Romania,friendly,true,12.000,8.000,1.800,0.800,1.000,0.800,1686.944,1694.902,-7.958,4.000,0.800,0.000,teamA_win
2014-06-04,Equatorial Guinea,São Tomé and Príncipe,friendly,false,4.000,4.000,1.400,1.400,0.800,1.800,1434.578,1365.226,69.352,0.000,0.600,-0.400,teamA_win
2014-06-04,Argentina,Trinidad and Tobago,friendly,false,8.000,11.000,1.400,0.800,1.800,0.800,1899.889,1571.578,328.311,-3.000,-0.400,0.000,teamA_win
2014-06-04,Uruguay,Slovenia,friendly,false,11.000,9.000,2.000,0.600,1.200,0.600,1847.722,1617.183,230.540,2.000,0.800,0.000,teamA_win
2014-06-04,Chile,Northern Ireland,friendly,false,9.000,2.000,2.000,1.000,0.200,1.000,1860.447,1437.463,422.984,7.000,1.800,0.000,teamA_win
2014-06-04,Ecuador,England,friendly,true,6.000,9.000,1.600,1.800,1.200,0.600,1769.395,1878.875,-109.480,-3.000,0.400,1.200,draw
2014-06-04,Netherlands,Wales,friendly,false,6.000,8.000,0.800,1.000,1.200,1.200,1915.417,1574.222,341.195,-2.000,-0.400,-0.200,teamA_win
2014-06-04,Hungary,Albania,friendly,false,7.000,5.000,2.200,2.600,0.600,0.600,1653.140,1491.810,161.329,2.000,1.600,2.000,teamA_win
2014-06-04,Italy,Luxembourg,friendly,false,4.000,1.000,1.000,1.200,0.400,3.200,1851.238,1278.299,572.939,3.000,0.600,-2.000,draw
2014-06-04,Iceland,Estonia,friendly,false,2.000,8.000,0.400,1.600,1.200,0.600,1538.742,1479.832,58.910,-6.000,-0.800,1.000,teamA_win
2014-06-04,Gibraltar,Malta,friendly,true,5.000,3.000,1.000,1.400,1.000,3.200,1488.929,1266.036,222.893,2.000,0.000,-1.800,teamA_win
2014-06-06,Japan,Zambia,friendly,true,13.000,8.000,2.600,1.400,1.600,0.800,1789.102,1578.442,210.660,5.000,1.000,0.600,teamA_win
2014-06-06,Croatia,Australia,friendly,true,8.000,7.000,1.200,1.000,1.600,2.200,1739.622,1768.622,-29.000,1.000,-0.400,-1.200,teamA_win
2014-06-06,Colombia,Jordan,friendly,true,9.000,10.000,1.400,0.800,1.200,0.800,1839.713,1704.898,134.816,-1.000,0.200,0.000,teamA_win
2014-06-06,Russia,Morocco,friendly,false,11.000,6.000,1.400,0.600,1.400,1.000,1762.742,1605.704,157.038,5.000,0.000,-0.400,teamA_win
2014-06-06,Costa Rica,Ireland,friendly,true,3.000,5.000,0.600,2.000,1.000,0.800,1729.305,1656.667,72.638,-2.000,-0.400,1.200,draw
2014-06-06,Portugal,Mexico,friendly,true,13.000,8.000,2.400,0.600,1.600,0.800,1872.271,1793.973,78.298,5.000,0.800,-0.200,teamA_win
2014-06-06,Brazil,Serbia,friendly,false,15.000,11.000,3.600,0.200,2.200,1.000,2029.840,1682.594,347.245,4.000,1.400,-0.800,teamA_win
2014-06-06,Greece,Bolivia,friendly,true,6.000,3.000,0.800,0.800,0.800,2.000,1792.647,1608.709,183.939,3.000,0.000,-1.200,teamA_win
2014-06-06,Germany,Armenia,friendly,false,9.000,7.000,1.000,0.600,1.800,2.200,1984.345,1544.316,440.029,2.000,-0.800,-1.600,teamA_win
2014-06-06,Poland,Lithuania,friendly,false,8.000,5.000,0.800,0.200,0.600,0.800,1621.892,1454.557,167.336,3.000,0.200,-0.600,teamA_win
2014-06-07,Estonia,Tajikistan,friendly,false,5.000,12.000,0.600,0.800,2.200,0.800,1473.592,1413.562,60.030,-7.000,-1.600,0.000,teamA_win
2014-06-07,United States,Nigeria,friendly,false,10.000,7.000,1.600,1.000,1.200,0.800,1883.225,1744.808,138.418,3.000,0.400,0.200,teamA_win
2014-06-07,Belgium,Tunisia,friendly,false,7.000,5.000,2.200,1.600,0.600,1.400,1773.386,1605.420,167.966,2.000,1.600,0.200,teamA_win
2014-06-07,Cameroon,Moldova,friendly,false,7.000,7.000,2.000,2.000,1.800,0.800,1648.051,1435.093,212.958,0.000,0.200,1.200,teamA_win
2014-06-07,Spain,El Salvador,friendly,true,12.000,4.000,1.400,0.400,1.000,2.000,2030.026,1567.917,462.109,8.000,0.400,-1.600,teamA_win
2014-06-07,England,Honduras,friendly,true,7.000,4.000,1.200,1.000,1.200,2.800,1876.587,1716.318,160.269,3.000,0.000,-1.800,draw
2014-06-07,Argentina,Slovenia,friendly,false,8.000,6.000,1.400,0.600,0.800,1.000,1901.858,1614.038,287.820,2.000,0.600,-0.400,teamA_win
2014-06-07,Hungary,Kazakhstan,friendly,false,7.000,5.000,1.400,2.400,1.000,1.400,1657.388,1360.394,296.993,2.000,0.400,1.000,teamA_win
2014-06-08,Iran,Trinidad and Tobago,friendly,true,6.000,10.000,1.000,1.000,1.200,0.800,1776.518,1569.609,206.909,-4.000,-0.200,0.200,teamA_win
2014-06-08,France,Jamaica,friendly,false,10.000,7.000,2.000,0.600,2.000,1.000,1823.409,1592.763,230.646,3.000,0.000,-0.400,teamA_win
2014-06-08,San Marino,Albania,friendly,false,0.000,5.000,0.200,5.800,0.400,0.400,1029.769,1487.562,-457.793,-5.000,-0.200,5.400,teamB_win
2014-06-09,Ghana,South Korea,friendly,true,3.000,6.000,1.600,1.600,0.600,1.400,1727.142,1738.363,-11.221,-3.000,1.000,0.200,teamA_win
2014-06-10,Portugal,Ireland,friendly,true,13.000,3.000,2.000,0.600,0.600,1.000,1878.109,1658.213,219.896,10.000,1.400,-0.400,teamA_win
2014-06-12,Brazil,Croatia,world_cup,false,15.000,11.000,3.400,0.200,1.400,0.600,2031.630,1747.747,283.883,4.000,2.000,-0.400,teamA_win
2014-06-13,Chile,Australia,world_cup,true,9.000,7.000,2.000,1.000,1.600,1.200,1861.655,1760.498,101.157,2.000,0.400,-0.200,teamA_win
2014-06-13,Mexico,Cameroon,world_cup,true,7.000,7.000,1.600,1.000,1.400,1.800,1788.135,1651.455,136.680,0.000,0.200,-0.800,teamA_win
2014-06-13,Netherlands,Spain,world_cup,true,8.000,12.000,0.800,0.600,1.400,0.400,1917.262,2031.006,-113.744,-4.000,-0.600,0.200,teamA_win
2014-06-14,Ivory Coast,Japan,world_cup,true,8.000,15.000,1.800,1.400,3.000,1.600,1784.154,1792.541,-8.387,-7.000,-1.200,-0.200,teamA_win
2014-06-14,Costa Rica,Uruguay,world_cup,true,4.000,11.000,0.800,2.000,1.800,0.200,1727.759,1850.867,-123.108,-7.000,-1.000,1.800,teamA_win
2014-06-14,Colombia,Greece,world_cup,true,9.000,6.000,1.600,0.600,0.600,0.800,1844.441,1796.510,47.931,3.000,1.000,-0.200,teamA_win
2014-06-14,Italy,England,world_cup,true,4.000,8.000,0.800,1.000,1.200,0.600,1844.273,1873.354,-29.081,-4.000,-0.400,0.400,teamA_win
2014-06-15,France,Honduras,world_cup,true,13.000,5.000,3.600,0.200,1.200,1.800,1826.552,1719.551,107.001,8.000,2.400,-1.600,teamA_win
2014-06-15,Argentina,Bosnia and Herzegovina,world_cup,true,11.000,9.000,1.400,0.000,0.800,1.000,1904.261,1738.779,165.481,2.000,0.600,-1.000,teamA_win
2014-06-15,Switzerland,Ecuador,world_cup,true,10.000,6.000,1.400,0.800,2.000,2.200,1798.742,1771.684,27.058,4.000,-0.600,-1.400,teamA_win
2014-06-16,Iran,Nigeria,world_cup,true,6.000,4.000,0.800,0.600,1.000,1.200,1780.014,1740.147,39.867,2.000,-0.200,-0.600,draw
2014-06-16,United States,Ghana,world_cup,true,10.000,6.000,1.600,1.200,2.200,1.000,1887.886,1734.884,153.002,4.000,-0.600,0.200,teamA_win
2014-06-16,Germany,Portugal,world_cup,true,11.000,13.000,2.000,0.600,2.800,0.800,1985.449,1881.409,104.040,-2.000,-0.800,-0.200,teamA_win
2014-06-17,Russia,South Korea,world_cup,true,13.000,3.000,1.600,0.400,0.400,2.200,1767.065,1730.621,36.445,10.000,1.200,-1.800,draw
2014-06-17,Belgium,Algeria,world_cup,true,10.000,12.000,2.400,1.200,2.000,1.000,1777.519,1694.616,82.903,-2.000,0.400,0.200,teamA_win
2014-06-17,Brazil,Mexico,world_cup,false,15.000,9.000,3.000,0.400,1.400,0.600,2041.425,1806.906,234.519,6.000,1.600,-0.200,draw
2014-06-18,Netherlands,Australia,world_cup,true,10.000,4.000,1.800,0.800,1.200,1.800,1956.747,1738.994,217.753,6.000,0.600,-1.000,teamA_win
2014-06-18,China,Macedonia,friendly,false,8.000,4.000,1.000,0.800,0.600,1.800,1654.551,1486.240,168.311,4.000,0.400,-1.000,teamA_win
2014-06-18,Croatia,Cameroon,world_cup,true,10.000,7.000,1.600,1.200,1.200,1.000,1737.951,1632.683,105.268,3.000,0.400,0.200,teamA_win
2014-06-18,Chile,Spain,world_cup,true,12.000,9.000,2.400,0.800,1.200,1.200,1883.159,1991.521,-108.362,3.000,1.200,-0.400,teamA_win
2014-06-19,Greece,Japan,world_cup,true,5.000,12.000,0.400,1.200,2.600,1.600,1770.623,1761.817,8.806,-7.000,-2.200,-0.400,draw
2014-06-19,Colombia,Ivory Coast,world_cup,true,9.000,8.000,1.800,0.600,1.600,1.400,1870.328,1814.878,55.450,1.000,0.200,-0.800,teamA_win
2014-06-19,Uruguay,England,world_cup,true,8.000,8.000,1.000,0.800,1.400,0.800,1810.661,1840.849,-30.188,0.000,-0.400,0.000,teamA_win
2014-06-20,Costa Rica,Italy,world_cup,true,7.000,6.000,1.400,1.400,1.000,1.000,1767.966,1876.778,-108.813,1.000,0.400,0.400,teamA_win
2014-06-20,Ecuador,Honduras,world_cup,true,5.000,4.000,1.800,2.200,0.800,2.000,1744.015,1698.509,45.506,1.000,1.000,0.200,teamA_win
2014-06-20,France,Switzerland,world_cup,true,13.000,10.000,3.600,0.200,1.600,1.000,1847.594,1826.410,21.185,3.000,2.000,-0.800,teamA_win
2014-06-21,Indonesia,Pakistan,friendly,false,3.000,7.000,0.200,1.000,1.200,1.600,1396.888,1204.874,192.014,-4.000,-1.000,-0.600,teamA_win
2014-06-21,Argentina,Iran,world_cup,true,13.000,7.000,1.800,0.200,0.600,0.200,1920.962,1776.587,144.376,6.000,1.200,0.000,teamA_win
2014-06-21,Nigeria,Bosnia and Herzegovina,world_cup,true,4.000,6.000,0.600,0.800,0.800,1.400,1743.574,1722.077,21.497,-2.000,-0.200,-0.600,teamA_win
2014-06-21,Germany,Ghana,world_cup,true,11.000,3.000,2.600,0.600,1.200,1.200,2006.724,1717.303,289.422,8.000,1.400,-0.600,draw
2014-06-22,China,Macedonia,friendly,false,8.000,4.000,1.000,0.800,0.600,2.000,1658.678,1482.114,176.564,4.000,0.400,-1.200,draw
2014-06-22,Algeria,South Korea,world_cup,true,12.000,4.000,1.800,0.800,0.600,1.600,1671.642,1733.756,-62.114,8.000,1.200,-0.800,teamA_win
2014-06-22,Portugal,United States,world_cup,true,10.000,13.000,2.200,1.200,2.000,1.000,1860.133,1905.467,-45.334,-3.000,0.200,0.200,draw
2014-06-22,Belgium,Russia,world_cup,true,13.000,11.000,2.400,0.800,1.400,0.400,1800.493,1763.930,36.563,2.000,1.000,0.400,teamA_win
2014-06-23,Spain,Australia,world_cup,true,9.000,1.000,1.200,1.400,1.400,2.400,1952.457,1725.668,226.789,8.000,-0.200,-1.000,teamA_win
2014-06-23,Brazil,Cameroon,world_cup,false,13.000,4.000,2.600,0.200,0.800,1.800,2023.777,1611.505,412.273,9.000,1.800,-1.600,teamA_win
2014-06-23,Mexico,Croatia,world_cup,true,7.000,10.000,0.800,0.600,2.000,1.200,1824.554,1759.130,65.424,-3.000,-1.200,-0.600,teamA_win
2014-06-23,Netherlands,Chile,world_cup,true,13.000,12.000,2.400,0.800,2.000,0.800,1970.073,1922.224,47.849,1.000,0.400,0.000,teamA_win
2014-06-24,Colombia,Japan,world_cup,true,11.000,10.000,2.200,0.800,1.800,1.200,1895.581,1762.577,133.003,1.000,0.400,-0.400,teamA_win
2014-06-24,Greece,Ivory Coast,world_cup,true,6.000,7.000,0.400,0.800,1.600,1.600,1769.863,1789.626,-19.763,-1.000,-1.200,-0.800,teamA_win
2014-06-24,Costa Rica,England,world_cup,true,10.000,5.000,1.600,1.200,1.400,1.200,1807.066,1808.248,-1.183,5.000,0.200,0.000,draw
2014-06-24,Uruguay,Italy,world_cup,true,10.000,5.000,1.400,1.000,0.600,0.800,1843.261,1837.678,5.582,5.000,0.800,0.200,teamA_win
2014-06-25,Indonesia,Nepal,friendly,false,6.000,3.000,1.000,0.800,0.400,1.800,1400.619,1255.156,145.462,3.000,0.600,-1.000,teamA_win
2014-06-25,Bosnia and Herzegovina,Iran,world_cup,true,6.000,6.000,0.800,1.200,0.600,0.400,1693.931,1758.382,-64.451,0.000,0.200,0.800,teamA_win
2014-06-25,Argentina,Nigeria,world_cup,true,13.000,6.000,1.600,0.200,0.800,0.800,1939.167,1771.721,167.447,7.000,0.800,-0.600,teamA_win
2014-06-25,Switzerland,Honduras,world_cup,true,10.000,1.000,1.800,1.600,0.600,2.200,1798.237,1672.416,125.821,9.000,1.200,-0.600,teamA_win
2014-06-25,Ecuador,France,world_cup,true,5.000,13.000,1.400,1.800,4.200,0.600,1770.108,1875.767,-105.659,-8.000,-2.800,1.200,draw
2014-06-26,Belgium,South Korea,world_cup,true,15.000,4.000,2.200,0.400,1.000,2.000,1827.348,1698.449,128.899,11.000,1.200,-1.600,teamA_win
2014-06-26,Portugal,Ghana,world_cup,true,8.000,4.000,1.600,1.400,1.400,1.200,1864.025,1737.766,126.260,4.000,0.200,0.200,teamA_win
2014-06-26,Algeria,Russia,world_cup,true,12.000,8.000,2.400,1.200,1.000,0.600,1706.949,1737.076,-30.127,4.000,1.400,0.600,draw
2014-06-26,Germany,United States,world_cup,true,9.000,13.000,2.800,1.000,2.000,1.000,1986.262,1901.575,84.687,-4.000,0.800,0.000,teamA_win
2014-06-28,Colombia,Uruguay,world_cup,true,13.000,12.000,2.800,0.800,1.400,0.800,1914.626,1872.779,41.847,1.000,1.400,0.000,teamA_win
2014-06-28,Brazil,Chile,world_cup,false,13.000,12.000,2.400,0.400,2.000,1.000,2028.892,1896.329,132.562,1.000,0.400,-0.600,draw
2014-06-29,China,Mali,friendly,false,8.000,1.000,0.800,0.600,0.800,1.800,1655.164,1579.900,75.264,7.000,0.000,-1.200,teamB_win
2014-06-29,Costa Rica,Greece,world_cup,true,8.000,8.000,1.200,1.000,0.800,1.000,1807.168,1801.567,5.600,0.000,0.400,0.000,draw
2014-06-29,Netherlands,Mexico,world_cup,true,15.000,7.000,2.600,0.600,0.800,0.600,1995.967,1848.971,146.996,8.000,1.800,0.000,teamA_win
2014-06-30,France,Nigeria,world_cup,true,11.000,5.000,3.400,0.600,0.800,1.000,1866.915,1755.155,111.761,6.000,2.600,-0.400,teamA_win
2014-06-30,Germany,Algeria,world_cup,true,11.000,10.000,3.000,1.000,2.200,1.400,2009.091,1709.544,299.547,1.000,0.800,-0.400,teamA_win
2014-07-01,Botswana,Tanzania,friendly,false,10.000,8.000,1.200,0.800,0.800,1.000,1447.417,1486.770,-39.354,2.000,0.400,-0.200,teamA_win
2014-07-01,Belgium,United States,world_cup,true,15.000,10.000,1.400,0.200,1.600,1.200,1846.702,1878.746,-32.044,5.000,-0.200,-1.000,teamA_win
2014-07-01,Argentina,Switzerland,world_cup,true,15.000,12.000,2.200,0.600,2.000,1.200,1955.733,1817.824,137.909,3.000,0.200,-0.600,teamA_win
2014-07-02,Vietnam,Myanmar,friendly,false,6.000,4.000,1.200,2.600,0.600,1.400,1432.671,1299.743,132.928,2.000,0.600,1.200,teamA_win
2014-07-04,Brazil,Colombia,world_cup,false,11.000,15.000,1.800,0.600,2.800,0.400,2017.970,1941.030,76.940,-4.000,-1.000,0.200,teamA_win
2014-07-04,Germany,France,world_cup,true,13.000,13.000,3.000,0.800,3.600,0.400,2018.169,1887.585,130.585,0.000,-0.600,0.400,teamA_win
2014-07-05,Costa Rica,Netherlands,world_cup,true,9.000,15.000,1.200,0.600,2.800,0.800,1806.684,2013.981,-207.297,-6.000,-1.600,-0.200,draw
2014-07-05,Argentina,Belgium,world_cup,true,15.000,15.000,1.800,0.600,1.400,0.400,1974.413,1879.461,94.952,0.000,0.400,0.200,teamA_win
2014-07-06,Malawi,Mozambique,friendly,false,4.000,6.000,0.800,1.600,1.200,1.000,1429.463,1488.332,-58.869,-2.000,-0.400,0.600,draw
2014-07-08,Brazil,Germany,world_cup,false,11.000,13.000,2.000,0.800,2.000,0.600,2041.433,2037.396,4.037,-2.000,0.000,0.200,teamB_win
2014-07-09,Argentina,Netherlands,world_cup,true,15.000,13.000,1.600,0.600,2.400,0.800,1996.413,1997.941,-1.529,2.000,-0.800,-0.200,draw
2014-07-11,Uganda,Seychelles,friendly,false,7.000,6.000,1.200,1.200,1.400,2.600,1574.724,1241.122,333.602,1.000,-0.200,-1.400,teamA_win
2014-07-12,Rwanda,Gabon,friendly,false,8.000,6.000,1.000,0.400,1.200,0.800,1450.368,1577.017,-126.648,2.000,-0.200,-0.400,teamA_win
2014-07-12,Brazil,Netherlands,world_cup,false,8.000,11.000,1.600,2.000,1.400,0.600,2011.085,1997.809,13.275,-3.000,0.200,1.400,teamB_win
2014-07-13,Germany,Argentina,world_cup,true,13.000,13.000,2.600,0.800,1.200,0.400,2067.745,1996.545,71.200,0.000,1.400,0.400,teamA_win
2014-07-14,Qatar,Indonesia,friendly,false,11.000,9.000,1.800,0.200,1.400,0.400,1634.095,1405.150,228.944,2.000,0.400,-0.200,draw
2014-07-14,Botswana,Lesotho,friendly,false,10.000,7.000,1.800,1.200,1.000,0.600,1455.762,1366.744,89.019,3.000,0.800,0.600,teamA_win
2014-07-15,Kenya,Burundi,friendly,false,13.000,6.000,1.200,0.200,0.800,0.400,1520.945,1404.302,116.643,7.000,0.400,-0.200,draw
2014-07-15,Uganda,Malawi,friendly,false,7.000,5.000,1.200,1.200,0.800,1.000,1576.641,1430.722,145.920,2.000,0.400,0.200,draw
2014-07-19,Uganda,Mauritania,continental_qualifier,false,7.000,10.000,0.800,0.800,1.000,0.800,1573.665,1348.273,225.391,-3.000,-0.200,0.000,teamA_win
2014-07-19,Sierra Leone,Seychelles,continental_qualifier,false,8.000,6.000,1.400,1.200,1.400,2.200,1502.115,1239.205,262.910,2.000,0.000,-1.000,teamA_win
2014-07-19,Botswana,Guinea-Bissau,continental_qualifier,false,10.000,4.000,1.600,1.200,0.600,0.800,1461.382,1345.861,115.521,6.000,1.000,0.400,teamA_win
2014-07-20,Lesotho,Kenya,continental_qualifier,false,4.000,11.000,0.400,0.800,1.000,0.200,1361.124,1518.518,-157.394,-7.000,-0.600,0.600,teamA_win
2014-07-20,Tanzania,Mozambique,continental_qualifier,false,8.000,6.000,1.200,1.200,1.400,1.200,1478.424,1487.073,-8.648,2.000,-0.200,0.000,draw
2014-07-20,Benin,Malawi,continental_qualifier,false,10.000,5.000,1.600,0.600,0.800,1.000,1526.690,1433.699,92.991,5.000,0.800,-0.400,teamA_win
2014-07-20,Congo,Rwanda,continental_qualifier,false,4.000,8.000,1.000,1.400,1.000,0.400,1500.377,1460.487,39.889,-4.000,0.000,1.000,teamA_win
2014-07-21,Mongolia,Northern Mariana Islands,regional_qualifier,true,4.000,0.000,0.400,1.400,0.200,6.400,1198.830,1315.037,-116.207,4.000,0.200,-5.000,teamA_win
2014-07-21,Guam,Macao,regional_qualifier,false,5.000,0.000,1.200,1.800,0.000,2.800,1172.196,1030.476,141.719,5.000,1.200,-1.000,draw
2014-07-23,Guam,Mongolia,regional_qualifier,false,6.000,4.000,1.200,1.000,1.000,1.400,1168.329,1212.055,-43.726,2.000,0.200,-0.400,teamA_win
2014-07-23,Northern Mariana Islands,Macao,regional_qualifier,true,0.000,1.000,0.000,6.200,0.000,1.800,1301.811,1034.343,267.468,-1.000,0.000,4.400,teamA_win
2014-07-25,Macao,Mongolia,regional_qualifier,true,1.000,4.000,0.200,1.600,1.000,1.400,1030.811,1200.803,-169.992,-3.000,-0.800,0.200,teamA_win
2014-07-25,Guam,Northern Mariana Islands,regional_qualifier,false,6.000,3.000,1.000,1.000,0.400,4.800,1179.581,1305.343,-125.762,3.000,0.600,-3.800,teamA_win
2014-07-27,Gabon,Rwanda,friendly,false,5.000,8.000,1.200,1.000,1.000,0.600,1566.898,1444.988,121.910,-3.000,0.200,0.400,teamB_win
2014-08-02,Guinea-Bissau,Botswana,continental_qualifier,false,4.000,13.000,0.600,1.000,1.800,0.400,1333.974,1473.268,-139.294,-9.000,-1.200,0.600,draw
2014-08-02,Malawi,Benin,continental_qualifier,false,2.000,12.000,0.400,1.200,1.400,0.200,1420.774,1539.614,-118.841,-10.000,-1.000,1.000,teamA_win
2014-08-02,Rwanda,Congo,continental_qualifier,false,10.000,7.000,1.000,0.400,1.400,1.200,1455.017,1515.876,-60.860,3.000,-0.400,-0.800,teamA_win
2014-08-03,Kenya,Lesotho,continental_qualifier,false,8.000,7.000,0.800,0.400,0.600,0.600,1493.592,1386.051,107.541,1.000,0.200,-0.200,draw
2014-08-03,Mauritania,Uganda,continental_qualifier,false,9.000,10.000,0.800,1.000,1.000,0.400,1340.762,1581.175,-240.413,-1.000,-0.200,0.600,teamB_win
2014-08-03,Mozambique,Tanzania,continental_qualifier,false,6.000,8.000,1.600,1.400,1.600,1.600,1486.637,1478.860,7.777,-2.000,0.000,-0.200,teamA_win
2014-08-03,Angola,Ethiopia,friendly,false,8.000,7.000,1.600,0.800,1.000,1.000,1550.583,1529.201,21.382,1.000,0.600,-0.200,teamA_win
